Name,Organization,Status
John T. Shaaf,Columbian Institute,Member
Thomas Sims,Columbian Institute,Member
JohnM. Thomas,Columbian Institute,Member
Tobias Watkins,Columbian Institute,Member
Nicholas Worthington,Columbian Institute,Member
Andrew Bigelow,Columbian Institute,Member
Obadiah B. Brown,Columbian Institute,Member
John N. Campbell,Columbian Institute,Member
Ira Chase,Columbian Institute,Member
R. R. Gurley,Columbian Institute,Member
Andrew Hunter,Columbian Institute,Member
James Laurie,Columbian Institute,Member
Robert Little,Columbian Institute,Member
William Matthews,Columbian Institute,Member
Isaac Orr,Columbian Institute,Member
William Staughton,Columbian Institute,Member
Archibald Henderson,Columbian Institute,Member
John McClelland,Columbian Institute,Member
William Tatham,Columbian Institute,Member
John Coyle jr,Columbian Institute,Member
"Samuel Eliot, jr",Columbian Institute,Member
Tobias Lear,Columbian Institute,Member
John Stretch,Columbian Institute,Member
Timothy Winn,Columbian Institute,Member
Joseph Mechlin,Columbian Institute,Member
Thomas P. Jones,Columbian Institute,Member
Edmund Law,Columbian Institute,Member
Benjamin L. Lear,Columbian Institute,Member
Nathaniel Bowditch,Columbian Institute,Member
William Darlington,Columbian Institute,Member
Jared Sparks,Columbian Institute,Member
John Trumbull,Columbian Institute,Member
Parker Cleaveland,Columbian Institute,Member
Ferdinand R. Hassler,Columbian Institute,Member
Peter S. Du Ponceau,Columbian Institute,Member
Benjamin Silliman,Columbian Institute,Member
Noah Webster,Columbian Institute,Member
John J. Abert,Columbian Institute,Member
Charles Worthington,Medical Society of the District of Columbia,Member
James H. Blake,Medical Society of the District of Columbia,Member
John T. Shaff,Medical Society of the District of Columbia,Member
Thomas B. Sim,Medical Society of the District of Columbia,Member
Frederick May,Medical Society of the District of Columbia,Member
Joel T. Gustine,Medical Society of the District of Columbia,Member
Elisha Harrison,Medical Society of the District of Columbia,Member
Peregrine Warfield,Medical Society of the District of Columbia,Member
Alexander McWilliams,Medical Society of the District of Columbia,Member
George Clark,Medical Society of the District of Columbia,Member
Henry Huntt,Medical Society of the District of Columbia,Member
Thomas Henderson,Medical Society of the District of Columbia,Member
John Harrison,Medical Society of the District of Columbia,Member
Benjamin S. Bohrer,Medical Society of the District of Columbia,Member
Samuel Horsley,Medical Society of the District of Columbia,Member
Nicholas W. Worthington,Medical Society of the District of Columbia,Member
William Jones,Medical Society of the District of Columbia,Member
James T. Johnson,Medical Society of the District of Columbia,Member
Richard Weightman,Medical Society of the District of Columbia,Member
George W. May,Medical Society of the District of Columbia,Member
Robert French,Medical Society of the District of Columbia,Member
Samuel L. Mitchill,Medical Society of the District of Columbia,Member
John Spence,Medical Society of the District of Columbia,Member
William Beans,Medical Society of the District of Columbia,Member
Joseph Parrish,Medical Society of the District of Columbia,Member
James Mann,Medical Society of the District of Columbia,Member
John H. Chausepie,Medical Society of the District of Columbia,Member
John McClellan,Medical Society of the District of Columbia,Member
Nathaniel Chapman,Medical Society of the District of Columbia,Member
Joshua Fisher,Medical Society of the District of Columbia,Member
William M. Mercer,Medical Society of the District of Columbia,Member
Nathaniel Potter,Medical Society of the District of Columbia,Member
John C. Warren,Medical Society of the District of Columbia,Member
Phillip S. Physick,Medical Society of the District of Columbia,Member
Thomas T. Hewson,Medical Society of the District of Columbia,Member
James Jackson,Medical Society of the District of Columbia,Member
Daniel Coney,Medical Society of the District of Columbia,Member
Benjamin Waterhouse,Medical Society of the District of Columbia,Member
Robert B. Semple,Baptist General Convention,Member
Howard Maloom,Baptist General Convention,Member
Heman Lincoln,Baptist General Convention,Member
Thomas B. Ripley,Baptist General Convention,Member
Lucius Bolles,Baptist General Convention,Member
Daniel Sharp,Baptist General Convention,Member
William Staughton,Baptist General Convention,Member
Jonathan Going,Baptist General Convention,Member
H. Lincoln,Baptist General Convention,Member
J.D. Knowles,Baptist General Convention,Member
G. F. Davis,Baptist General Convention,Member
Bela Jacobs,Baptist General Convention,Member
Abiel Fisher,Baptist General Convention,Member
F. Wayland Jr.,Baptist General Convention,Member
Irah Chase,Baptist General Convention,Member
Stephen Gano,Baptist General Convention,Member
James Loring,Baptist General Convention,Member
B. C. Grafton,Baptist General Convention,Member
Henry Jackson,Baptist General Convention,Member
Jonathan Bacheller,Baptist General Convention,Member
Levi Farwell,Baptist General Convention,Member
Joseph W. Sawyer,Baptist General Convention,Member
Jonathan Merriam,Baptist General Convention,Member
John Conant,Baptist General Convention,Member
David Benedict,Baptist General Convention,Member
William Gammell,Baptist General Convention,Member
Asa Wilcox,Baptist General Convention,Member
S. H. Cone,Baptist General Convention,Member
J. C. Murphy,Baptist General Convention,Member
R. Thompson,Baptist General Convention,Member
William Colgate,Baptist General Convention,Member
Archibald Maclay,Baptist General Convention,Member
Aaron Perkins,Baptist General Convention,Member
Thomas Stokes,Baptist General Convention,Member
Samuel W. Lynd,Baptist General Convention,Member
Daniel Haskell,Baptist General Convention,Member
Elon Galuska,Baptist General Convention,Member
Daniel Putnam,Baptist General Convention,Member
H. Malcom,Baptist General Convention,Member
John Stanford,Baptist General Convention,Member
Thomas Garniss,Baptist General Convention,Member
Thomas Purser,Baptist General Convention,Member
Joshua Gilbert,Baptist General Convention,Member
Charles G. Sommers,Baptist General Convention,Member
William C. Hawley,Baptist General Convention,Member
Rufus Babcock,Baptist General Convention,Member
Nathaniel Kendrick,Baptist General Convention,Member
Lewis Leonard,Baptist General Convention,Member
Stephen Olmsted,Baptist General Convention,Member
Thomas Brown,Baptist General Convention,Member
James E. Welch,Baptist General Convention,Member
Samuel Eastman,Baptist General Convention,Member
John M. Peck,Baptist General Convention,Member
John L. Dagg,Baptist General Convention,Member
David Jones,Baptist General Convention,Member
William E. Ashton,Baptist General Convention,Member
Joseph Maylin,Baptist General Convention,Member
O. B. Brown,Baptist General Convention,Member
G. S. Webb,Baptist General Convention,Member
Isaac Clark,Baptist General Convention,Member
Samuel Cornelius,Baptist General Convention,Member
Luther Rice,Baptist General Convention,Member
Joseph Thaw,Baptist General Convention,Member
William Ruggles,Baptist General Convention,Member
George Patterson,Baptist General Convention,Member
Enoch Reynolds,Baptist General Convention,Member
Robert Ryland,Baptist General Convention,Member
Robert B. Semple,Baptist General Convention,Member
John Kerr,Baptist General Convention,Member
William Crane,Baptist General Convention,Member
Eli Ball,Baptist General Convention,Member
H. C. Thompson,Baptist General Convention,Member
Noah Davis,Baptist General Convention,Member
Joseph B. Cook,Baptist General Convention,Member
William B. Johnson,Baptist General Convention,Member
Charles D. Mallory,Baptist General Convention,Member
James Graham,Baptist General Convention,Member
Jesse Mercer,Baptist General Convention,Member
William T. Brantley,Baptist General Convention,Member
Adiel Sherwood,Baptist General Convention,Member
Abner Davis,Baptist General Convention,Member
Pardon Bowen,Massachusetts Medical Society,Member
Mason F. Cogswell,Massachusetts Medical Society,Member
Astley Cooper,Massachusetts Medical Society,Member
Ammi R. Cutter,Massachusetts Medical Society,Member
Manassah Cutler,Massachusetts Medical Society,Member
Andrew Duncan,Massachusetts Medical Society,Member
John R. Farre,Massachusetts Medical Society,Member
John Feron,Massachusetts Medical Society,Member
Peter Green,Massachusetts Medical Society,Member
Lemuel Hopkins,Massachusetts Medical Society,Member
David Hosack,Massachusetts Medical Society,Member
George Jones,Massachusetts Medical Society,Member
John Jones,Massachusetts Medical Society,Member
Adam Kuhn,Massachusetts Medical Society,Member
Lemuel Kollock,Massachusetts Medical Society,Member
John C. Lettsom,Massachusetts Medical Society,Member
Charles McKnight,Massachusetts Medical Society,Member
Edward Miller,Massachusetts Medical Society,Member
John Morgan,Massachusetts Medical Society,Member
John Osborne,Massachusetts Medical Society,Member
Benjamin Rush,Massachusetts Medical Society,Member
William Shippen,Massachusetts Medical Society,Member
Isaac Center,Massachusetts Medical Society,Member
Nathan Smith,Massachusetts Medical Society,Member
Samuel Tenney,Massachusetts Medical Society,Member
Benjamin Vaughan,Massachusetts Medical Society,Member
Elias Willard,Massachusetts Medical Society,Member
Caspar Wistar,Massachusetts Medical Society,Member
Edward Wyer,Massachusetts Medical Society,Member
James Wylie,Massachusetts Medical Society,Member
Henry Wells,Massachusetts Medical Society,Member
"Elisha Whitney,",Massachusetts Medical Society,Member
William S. Williams,Massachusetts Medical Society,Member
Thomas Williams,Massachusetts Medical Society,Member
Tapley Wyeth,Massachusetts Medical Society,Member
Joseph Whipple,Massachusetts Medical Society,Member
William Whiting,Massachusetts Medical Society,Member
Benjamin Waterhouse,Massachusetts Medical Society,Member
Charles W. Winship,Massachusetts Medical Society,Member
Sylvester Woodbridge,Massachusetts Medical Society,Member
Elias Weld,Massachusetts Medical Society,Member
Timothy Wellington,Massachusetts Medical Society,Member
Silas Wheelock,Massachusetts Medical Society,Member
Isaac Warren,Massachusetts Medical Society,Member
Charles Worthington,Massachusetts Medical Society,Member
John Williams,Massachusetts Medical Society,Member
Samuel Weed,Massachusetts Medical Society,Member
Noah Whitman Jr.,Massachusetts Medical Society,Member
Jonathan Wild Jr.,Massachusetts Medical Society,Member
Daniel Wardwell,Massachusetts Medical Society,Member
Eli Wing,Massachusetts Medical Society,Member
William J. Walker,Massachusetts Medical Society,Member
Peter Whitney,Massachusetts Medical Society,Member
Joseph Warren,Massachusetts Medical Society,Member
George Willard,Massachusetts Medical Society,Member
John W. Webster,Massachusetts Medical Society,Member
Orrin Wright,Massachusetts Medical Society,Member
Jonathan Wales Jr.,Massachusetts Medical Society,Member
Leonard Williams,Massachusetts Medical Society,Member
William C. Whittredge,Massachusetts Medical Society,Member
Seth Washburn,Massachusetts Medical Society,Member
Asa G. Welch,Massachusetts Medical Society,Member
George Wilkins,Massachusetts Medical Society,Member
James M. Whittemore,Massachusetts Medical Society,Member
Abel Wilder,Massachusetts Medical Society,Member
John D. Wells,Massachusetts Medical Society,Member
Samuel Young,Massachusetts Medical Society,Member
Solmon D. Townsend,Massachusetts Medical Society,Member
David Townsend,Massachusetts Medical Society,Member
Thomas Thaxter,Massachusetts Medical Society,Member
Phillip Theobold,Massachusetts Medical Society,Member
James Thacher,Massachusetts Medical Society,Member
Joseph Torrey,Massachusetts Medical Society,Member
William Towner,Massachusetts Medical Society,Member
Simon Tufts,Massachusetts Medical Society,Member
Gridley Thaxter,Massachusetts Medical Society,Member
Joshua Thomas,Massachusetts Medical Society,Member
Grosvenor Tarbell,Massachusetts Medical Society,Member
Phillip E. Theobold,Massachusetts Medical Society,Member
Calvin Tilden,Massachusetts Medical Society,Member
Enoch S. Tappan,Massachusetts Medical Society,Member
Charles Trafton,Massachusetts Medical Society,Member
Piatt B. Tyler,Massachusetts Medical Society,Member
Jacob Tewksbury,Massachusetts Medical Society,Member
Ezekiel Thaxter,Massachusetts Medical Society,Member
Stephen Thayer,Massachusetts Medical Society,Member
Samuel Titus,Massachusetts Medical Society,Member
Alexander Thayer,Massachusetts Medical Society,Member
Arad Thompson,Massachusetts Medical Society,Member
"Amos Taylor,",Massachusetts Medical Society,Member
Francis Vergnies,Massachusetts Medical Society,Member
John Vanhorn,Massachusetts Medical Society,Member
John Warren,Massachusetts Medical Society,Member
John C. Warren,Massachusetts Medical Society,Member
Rufus Wyman,Massachusetts Medical Society,Member
John Walton,Massachusetts Medical Society,Member
John Ware,Massachusetts Medical Society,Member
Robert Worthington,Massachusetts Medical Society,Member
Charles W. Wilder,Massachusetts Medical Society,Member
Thomas Welsh,Massachusetts Medical Society,Member
Stephen W. Williams,Massachusetts Medical Society,Member
Israel Whiton,Massachusetts Medical Society,Member
George Ware,Massachusetts Medical Society,Member
Richard Wells,Massachusetts Medical Society,Member
Daniel Stone,Massachusetts Medical Society,Member
Nathaniel Swift,Massachusetts Medical Society,Member
Richard C. Shannon,Massachusetts Medical Society,Member
Luther Stearns,Massachusetts Medical Society,Member
"Nathaniel Smith, Jr.",Massachusetts Medical Society,Member
Joseph Sampson,Massachusetts Medical Society,Member
Moses Sweet,Massachusetts Medical Society,Member
James H. Sargent,Massachusetts Medical Society,Member
John Starkweather,Massachusetts Medical Society,Member
Joseph L. Stevens,Massachusetts Medical Society,Member
Richard S. Spofford,Massachusetts Medical Society,Member
Caleb H. Stickney,Massachusetts Medical Society,Member
Thomas Sears,Massachusetts Medical Society,Member
Stillman Spaulding,Massachusetts Medical Society,Member
Thaddeus Spaulding,Massachusetts Medical Society,Member
Thomas Sturtevant,Massachusetts Medical Society,Member
Paul Spooner,Massachusetts Medical Society,Member
Woodbridge Strong,Massachusetts Medical Society,Member
Samuel A. Shurtleff,Massachusetts Medical Society,Member
William Sweetser,Massachusetts Medical Society,Member
John M. Smith,Massachusetts Medical Society,Member
Caleb H. Snow,Massachusetts Medical Society,Member
Jonathan Stone,Massachusetts Medical Society,Member
Renjamin Seabury,Massachusetts Medical Society,Member
John P. Spooner,Massachusetts Medical Society,Member
Jerome V. C. Smith,Massachusetts Medical Society,Member
Robert B. Severance,Massachusetts Medical Society,Member
Lyndon A. Smith,Massachusetts Medical Society,Member
Asa Story,Massachusetts Medical Society,Member
Joseph Shed,Massachusetts Medical Society,Member
Stephen H. Shelding,Massachusetts Medical Society,Member
Cotton Tufts,Massachusetts Medical Society,Member
John D. Treadwell,Massachusetts Medical Society,Member
Calvin Thomas,Massachusetts Medical Society,Member
Robert Thaxter,Massachusetts Medical Society,Member
Daniel Thurber,Massachusetts Medical Society,Member
William H. Tyler,Massachusetts Medical Society,Member
Abraham R. Thompson,Massachusetts Medical Society,Member
William Spooner,Massachusetts Medical Society,Member
George C. Shattuck,Massachusetts Medical Society,Member
Alpheus F. Stone,Massachusetts Medical Society,Member
John Stone,Massachusetts Medical Society,Member
Benjamin Shurtleff,Massachusetts Medical Society,Member
Jeremiah Spofford,Massachusetts Medical Society,Member
Jeremy Stimpson,Massachusetts Medical Society,Member
William Stone,Massachusetts Medical Society,Member
William Sheldon,Massachusetts Medical Society,Member
John Stockbridge,Massachusetts Medical Society,Member
Enos Smith,Massachusetts Medical Society,Member
Peter Snow,Massachusetts Medical Society,Member
Daniel Shute,Massachusetts Medical Society,Member
Micajah Sawyer,Massachusetts Medical Society,Member
Jonathan Sibley,Massachusetts Medical Society,Member
Nathaniel Saltonstall,Massachusetts Medical Society,Member
Samuel Savage,Massachusetts Medical Society,Member
Remembrance Sheldon,Massachusetts Medical Society,Member
Amos Spofford,Massachusetts Medical Society,Member
Ezra Starkweather,Massachusetts Medical Society,Member
Foster Swift,Massachusetts Medical Society,Member
John B. Swett,Massachusetts Medical Society,Member
John Sprague,Massachusetts Medical Society,Member
Charles Stockbridge,Massachusetts Medical Society,Member
"John Swett,",Massachusetts Medical Society,Member
"Elisha Story,",Massachusetts Medical Society,Member
Erastus Sargeant,Massachusetts Medical Society,Member
Marshall Spring,Massachusetts Medical Society,Member
Moses D. Spofford,Massachusetts Medical Society,Member
Ebenezer Starr,Massachusetts Medical Society,Member
John Scammel,Massachusetts Medical Society,Member
Issachar Snell,Massachusetts Medical Society,Member
Jonathan Shearer,Massachusetts Medical Society,Member
Lawrence Sprague,Massachusetts Medical Society,Member
Jeremy Stimpson,Massachusetts Medical Society,Member
Thomas Sewall,Massachusetts Medical Society,Member
Daniel Swan,Massachusetts Medical Society,Member
Ephraim Stone,Massachusetts Medical Society,Member
Daniel Porter,Massachusetts Medical Society,Member
Abner Phelps,Massachusetts Medical Society,Member
William Parkhurst,Massachusetts Medical Society,Member
Benjamin Pond Jr.,Massachusetts Medical Society,Member
George Parkman,Massachusetts Medical Society,Member
Josiah Prescott,Massachusetts Medical Society,Member
Gustavus D. Peck,Massachusetts Medical Society,Member
Fredrick A. Parker,Massachusetts Medical Society,Member
John Pond,Massachusetts Medical Society,Member
Sylvanus Plympton,Massachusetts Medical Society,Member
Silas Pearson,Massachusetts Medical Society,Member
Nathaniel Pierce,Massachusetts Medical Society,Member
Moses Phelps,Massachusetts Medical Society,Member
Thomas Phipps,Massachusetts Medical Society,Member
Nathan Perry,Massachusetts Medical Society,Member
Thomas W. Parsons,Massachusetts Medical Society,Member
Sturgis Phinney,Massachusetts Medical Society,Member
Augustus T. Parker,Massachusetts Medical Society,Member
Sylvanus Plympton,Massachusetts Medical Society,Member
Isaac Rand,Massachusetts Medical Society,Member
John Randall,Massachusetts Medical Society,Member
Benjamin Rogers,Massachusetts Medical Society,Member
Alexander Read,Massachusetts Medical Society,Member
"Isaac Rand,",Massachusetts Medical Society,Member
Abijah Richardson,Massachusetts Medical Society,Member
Thomas Rice,Massachusetts Medical Society,Member
Isaac Rand Jr.,Massachusetts Medical Society,Member
Tilley Rice,Massachusetts Medical Society,Member
Daniel Rose,Massachusetts Medical Society,Member
Peter G. Robbins,Massachusetts Medical Society,Member
John Revere,Massachusetts Medical Society,Member
Dean Robinson,Massachusetts Medical Society,Member
Thomas Richmond,Massachusetts Medical Society,Member
Edward Reynolds Jr.,Massachusetts Medical Society,Member
Chandler Robbins Jr.,Massachusetts Medical Society,Member
George Russell,Massachusetts Medical Society,Member
George Osgood,Massachusetts Medical Society,Member
George Osgood Jr.,Massachusetts Medical Society,Member
Joseph O. Osgood,Massachusetts Medical Society,Member
Daniel Oliver,Massachusetts Medical Society,Member
David Osgood,Massachusetts Medical Society,Member
Benjamin Osgood,Massachusetts Medical Society,Member
Oliver Prescott,Massachusetts Medical Society,Member
Amos Parker,Massachusetts Medical Society,Member
Abel L. Peirson,Massachusetts Medical Society,Member
Thomas I. Parker,Massachusetts Medical Society,Member
Thomas Pickman,Massachusetts Medical Society,Member
William Paine,Massachusetts Medical Society,Member
James Pecker,Massachusetts Medical Society,Member
Oliver Prescott,Massachusetts Medical Society,Member
Oliver Partridge,Massachusetts Medical Society,Member
Daniel Pierce,Massachusetts Medical Society,Member
Charles Pyncheon,Massachusetts Medical Society,Member
William Porter,Massachusetts Medical Society,Member
Samuel Perry,Massachusetts Medical Society,Member
Abiel Pearson,Massachusetts Medical Society,Member
Martin Phelps,Massachusetts Medical Society,Member
Cyrus Perkins,Massachusetts Medical Society,Member
Benjamin Page Jr.,Massachusetts Medical Society,Member
James Parker,Massachusetts Medical Society,Member
Amariah Preston,Massachusetts Medical Society,Member
Samuel Prentis,Massachusetts Medical Society,Member
Benjamin Parker,Massachusetts Medical Society,Member
Nathaniel Peabody,Massachusetts Medical Society,Member
Ebenezer Poor,Massachusetts Medical Society,Member
Jonathan Page,Massachusetts Medical Society,Member
Charles Proctor,Massachusetts Medical Society,Member
William Payson,Massachusetts Medical Society,Member
Edmund C. Peet,Massachusetts Medical Society,Member
Freeman Perry,Massachusetts Medical Society,Member
Nathaniel S. Prentiss,Massachusetts Medical Society,Member
Nathaniel Preston,Massachusetts Medical Society,Member
Alfred Perry,Massachusetts Medical Society,Member
Ariel Mann,Massachusetts Medical Society,Member
John Merrill,Massachusetts Medical Society,Member
Joseph Manning,Massachusetts Medical Society,Member
Thomas Manning,Massachusetts Medical Society,Member
Asa Miles,Massachusetts Medical Society,Member
Stephen Munroe,Massachusetts Medical Society,Member
Thaddeus M'Carty,Massachusetts Medical Society,Member
"Warham Mather,",Massachusetts Medical Society,Member
Charles Macomber,Massachusetts Medical Society,Member
Reuben D. Mussey,Massachusetts Medical Society,Member
lsaac Mulliken,Massachusetts Medical Society,Member
Jotham Moulton,Massachusetts Medical Society,Member
Caleb Miller,Massachusetts Medical Society,Member
Paul R. Metcalf,Massachusetts Medical Society,Member
Francis Moore,Massachusetts Medical Society,Member
Moses Mason Jr.,Massachusetts Medical Society,Member
James McFarland,Massachusetts Medical Society,Member
Peter Mackie,Massachusetts Medical Society,Member
Thomas Mason,Massachusetts Medical Society,Member
Andrew Mackie,Massachusetts Medical Society,Member
Silas Marshall,Massachusetts Medical Society,Member
J. W. Mulliken,Massachusetts Medical Society,Member
Samuel Nye,Massachusetts Medical Society,Member
Andrew Nicholls,Massachusetts Medical Society,Member
Jonathan Newell,Massachusetts Medical Society,Member
Nathan Noyes,Massachusetts Medical Society,Member
Nathaniel Niles,Massachusetts Medical Society,Member
Paul L. Nichols,Massachusetts Medical Society,Member
Reuben Nims,Massachusetts Medical Society,Member
Benjamin L. Oliver,Massachusetts Medical Society,Member
Hector Orr,Massachusetts Medical Society,Member
Cushing Otis,Massachusetts Medical Society,Member
Joseph Osgood,Massachusetts Medical Society,Member
Joseph Orne,Massachusetts Medical Society,Member
Joseph Osgood,Massachusetts Medical Society,Member
Jonathan Osgood,Massachusetts Medical Society,Member
Samuel Kingsbury,Massachusetts Medical Society,Member
Ashbel Kidder,Massachusetts Medical Society,Member
Seth Knowlton,Massachusetts Medical Society,Member
Francis Kittredge,Massachusetts Medical Society,Member
Aaron King,Massachusetts Medical Society,Member
Moses Kidder,Massachusetts Medical Society,Member
Henry Kittredge,Massachusetts Medical Society,Member
Gideon Kibbee,Massachusetts Medical Society,Member
Pierson T. Kendall,Massachusetts Medical Society,Member
Paul Kittredge,Massachusetts Medical Society,Member
Seth Lathrop,Massachusetts Medical Society,Member
George Leonard,Massachusetts Medical Society,Member
Isaac Lincoln,Massachusetts Medical Society,Member
John Linn,Massachusetts Medical Society,Member
Lewis Le Prelate,Massachusetts Medical Society,Member
James Lloyd,Massachusetts Medical Society,Member
William Lamb,Massachusetts Medical Society,Member
Jonathan Leonard,Massachusetts Medical Society,Member
Eldad Lewis,Massachusetts Medical Society,Member
Moses Little,Massachusetts Medical Society,Member
Abraham Lowe,Massachusetts Medical Society,Member
John Long,Massachusetts Medical Society,Member
Levi Lincoln,Massachusetts Medical Society,Member
Lemuel Lebarron,Massachusetts Medical Society,Member
Dan Lamb,Massachusetts Medical Society,Member
Timothy Little,Massachusetts Medical Society,Member
Joel Lyons,Massachusetts Medical Society,Member
William Lyman,Massachusetts Medical Society,Member
Rufus Longley,Massachusetts Medical Society,Member
Edward A. Lummus,Massachusetts Medical Society,Member
Nathaniel Miller,Massachusetts Medical Society,Member
Samuel Manning,Massachusetts Medical Society,Member
Samuel Mather,Massachusetts Medical Society,Member
James Mann,Massachusetts Medical Society,Member
Ammi R. Mitchell,Massachusetts Medical Society,Member
Mathew Mayhew,Massachusetts Medical Society,Member
"Luther M. Harris,",Massachusetts Medical Society,Member
Thaddeus M. Harris,Massachusetts Medical Society,Member
Appleton Howe,Massachusetts Medical Society,Member
I. Stearns Hurd,Massachusetts Medical Society,Member
Isaac Hodges,Massachusetts Medical Society,Member
Abishai Howard,Massachusetts Medical Society,Member
Samuel Hart,Massachusetts Medical Society,Member
Edward A. Holyoke Jr.,Massachusetts Medical Society,Member
Anson Hooker,Massachusetts Medical Society,Member
William Ingalls,Massachusetts Medical Society,Member
James Jackson,Massachusetts Medical Society,Member
CharIes Jarvis,Massachusetts Medical Society,Member
John Jeffries,Massachusetts Medical Society,Member
Timothy L. Jennison,Massachusetts Medical Society,Member
David Jones,Massachusetts Medical Society,Member
Horatio Jones,Massachusetts Medical Society,Member
Benjamin James,Massachusetts Medical Society,Member
John James,Massachusetts Medical Society,Member
Daniel James,Massachusetts Medical Society,Member
Jonathan G. Johnson,Massachusetts Medical Society,Member
Samuel Johnson,Massachusetts Medical Society,Member
Asa Jones,Massachusetts Medical Society,Member
Elisha James Jr,Massachusetts Medical Society,Member
Bela B. Jones,Massachusetts Medical Society,Member
John Jeffries,Massachusetts Medical Society,Member
William Kneeland,Massachusetts Medical Society,Member
Joseph Kittredge,Massachusetts Medical Society,Member
Thomas Kittredge,Massachusetts Medical Society,Member
Giles C. Kellogg,Massachusetts Medical Society,Member
Thomas Kast,Massachusetts Medical Society,Member
Aaron Kinsman,Massachusetts Medical Society,Member
Charles Kittredge,Massachusetts Medical Society,Member
John B. Kittredge,Massachusetts Medical Society,Member
Jacob Kittredge,Massachusetts Medical Society,Member
Peirson Kendall,Massachusetts Medical Society,Member
William Holland,Massachusetts Medical Society,Member
John C. Howard,Massachusetts Medical Society,Member
Gad Hitchcock,Massachusetts Medical Society,Member
"Gad Hitchcock, Jr.",Massachusetts Medical Society,Member
"Joseph Hunt,",Massachusetts Medical Society,Member
"John Hay,",Massachusetts Medical Society,Member
Abner Hearsy,Massachusetts Medical Society,Member
John Homans,Massachusetts Medical Society,Member
Estes Howe,Massachusetts Medical Society,Member
Samuel Holten,Massachusetts Medical Society,Member
Marius Howe,Massachusetts Medical Society,Member
Ebenezer Hunt,Massachusetts Medical Society,Member
John Hubbard,Massachusetts Medical Society,Member
Samuel Hemenway,Massachusetts Medical Society,Member
John A. Hyde,Massachusetts Medical Society,Member
Walter Hunnewell,Massachusetts Medical Society,Member
Abraham Haskell Jr.,Massachusetts Medical Society,Member
Abiel Hall,Massachusetts Medical Society,Member
Joseph Huse,Massachusetts Medical Society,Member
Abner Howe,Massachusetts Medical Society,Member
Zadock Howe,Massachusetts Medical Society,Member
Oliver Hubbard,Massachusetts Medical Society,Member
"Abiel Hall, Jr.",Massachusetts Medical Society,Member
Uriah Hagar,Massachusetts Medical Society,Member
John Hastings,Massachusetts Medical Society,Member
Cornelius Holland,Massachusetts Medical Society,Member
Eli Hall,Massachusetts Medical Society,Member
"James Hewins,",Massachusetts Medical Society,Member
Israel Hildreth Jr.,Massachusetts Medical Society,Member
Amory Hunting,Massachusetts Medical Society,Member
Loammi Harrington,Massachusetts Medical Society,Member
George Hooker,Massachusetts Medical Society,Member
Rufus Hathaway,Massachusetts Medical Society,Member
Vincent Holcomb,Massachusetts Medical Society,Member
Levi W. Humphries,Massachusetts Medical Society,Member
James Holland,Massachusetts Medical Society,Member
Benjamin W. Hildreth,Massachusetts Medical Society,Member
Charles T. Hildreth,Massachusetts Medical Society,Member
Joseph Gilman,Massachusetts Medical Society,Member
Jacob Gates,Massachusetts Medical Society,Member
Henry Gardner,Massachusetts Medical Society,Member
Roland Gelston,Massachusetts Medical Society,Member
Joseph Gardner,Massachusetts Medical Society,Member
WilIiam Gamage Jr.,Massachusetts Medical Society,Member
"John Green,",Massachusetts Medical Society,Member
Jones Godfrey,Massachusetts Medical Society,Member
OIiver Griswold,Massachusetts Medical Society,Member
David A. Grosvenor,Massachusetts Medical Society,Member
Daniel Green,Massachusetts Medical Society,Member
Moses Gage,Massachusetts Medical Society,Member
Otis Goodman,Massachusetts Medical Society,Member
Jacob Goodwin,Massachusetts Medical Society,Member
Josiah Goodhue,Massachusetts Medical Society,Member
Peter Goodnow,Massachusetts Medical Society,Member
Daniel Gould,Massachusetts Medical Society,Member
William Gordon,Massachusetts Medical Society,Member
John F. Gardner,Massachusetts Medical Society,Member
Joshua Green,Massachusetts Medical Society,Member
Edward A. Holyoke,Massachusetts Medical Society,Member
"Abiel Heywood,",Massachusetts Medical Society,Member
Richard Hazeltine,Massachusetts Medical Society,Member
Amos Holbrook,Massachusetts Medical Society,Member
Abraham Haskell,Massachusetts Medical Society,Member
William Hooker,Massachusetts Medical Society,Member
Josiah Howe,Massachusetts Medical Society,Member
John Hart,Massachusetts Medical Society,Member
David Hunt,Massachusetts Medical Society,Member
George Hayward,Massachusetts Medical Society,Member
Enoch Hale,Massachusetts Medical Society,Member
John Homans,Massachusetts Medical Society,Member
Benjamin F. Heywood,Massachusetts Medical Society,Member
Jacob Holmes,Massachusetts Medical Society,Member
Nathan Hayward,Massachusetts Medical Society,Member
Isaac Hurd,Massachusetts Medical Society,Member
Lemuel Hayward,Massachusetts Medical Society,Member
Joshua Fisher,Massachusetts Medical Society,Member
Joshua Frost,Massachusetts Medical Society,Member
Royal Fowler,Massachusetts Medical Society,Member
Oliver Fiske,Massachusetts Medical Society,Member
Joseph Fiske,Massachusetts Medical Society,Member
Austin Flint,Massachusetts Medical Society,Member
Joseph H. Flint,Massachusetts Medical Society,Member
Dudley Fulsome,Massachusetts Medical Society,Member
Enoch Faulkner,Massachusetts Medical Society,Member
Samuel Farnsworth,Massachusetts Medical Society,Member
Noah Fearing,Massachusetts Medical Society,Member
John Field,Massachusetts Medical Society,Member
John Fleet,Massachusetts Medical Society,Member
Daniel Fogg,Massachusetts Medical Society,Member
